source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
1.1495E+18,118.6855219,0.311380284,85.06286178,0.46521215,1.394798816,0.445098074,19.905949,2.3093739,,,NOT_AVAILABLE,,
1.14953E+18,118.177466,0.188758423,85.28548854,0.273208572,0.342812497,0.289223441,19.014341,1.1106739,,,NOT_AVAILABLE,,
1.14953E+18,118.3285871,0.682284901,85.25010915,0.97682597,-0.123835853,1.003058327,20.685938,2.800394,,,NOT_AVAILABLE,,
1.14951E+18,118.0845292,0.247263419,85.08101608,0.30928932,0.544829892,0.330646484,19.549881,2.1627064,,,NOT_AVAILABLE,,
1.14952E+18,121.2573015,0.249098756,85.23441737,0.302971933,0.772911977,0.325707047,19.735125,1.6978283,,,NOT_AVAILABLE,,
1.14953E+18,119.4169958,0.061510037,85.2740224,0.077725395,0.551961983,0.081354211,17.390352,1.174284,,,NOT_AVAILABLE,,
1.1495E+18,117.5186475,1.106772176,85.06123983,1.348818423,1.050059296,1.2693145,20.804558,1.8494072,,,NOT_AVAILABLE,,
1.14953E+18,121.0102634,0.087480287,85.25063604,0.100277292,0.576217131,0.109761942,18.084976,1.5787754,,,NOT_AVAILABLE,,
1.14954E+18,119.6957379,3.38301972,85.54237439,6.11322158,,,20.951593,2.034195,,,NOT_AVAILABLE,,
1.14947E+18,125.0822168,0.150334726,85.12607807,0.19138611,0.475051409,0.179264872,18.855137,1.876709,,,NOT_AVAILABLE,,
1.1495E+18,118.6243269,0.056536602,85.01035763,0.079785312,1.896925381,0.082944384,17.150003,2.0299091,,,NOT_AVAILABLE,,
1.14952E+18,121.0976744,0.381193721,85.14678111,0.448773189,1.4893823,0.484084493,20.255909,2.031641,,,NOT_AVAILABLE,,
1.14953E+18,120.7912903,0.048627785,85.2482855,0.056017756,0.514229896,0.060486365,17.110071,1.1082058,,,NOT_AVAILABLE,,
1.14951E+18,117.1779668,1.31906782,85.1038225,2.653793544,,,21.020397,,,,NOT_AVAILABLE,,
1.14952E+18,124.0738816,0.217780249,85.18619918,0.256756573,0.481498233,0.241484312,19.185339,1.271595,,,NOT_AVAILABLE,,
1.14947E+18,126.4376083,0.430952511,85.07052981,0.494554169,4.483318956,0.495292603,16.448938,2.0149317,,,NOT_AVAILABLE,3805.925,
1.14953E+18,118.0888676,0.138980701,85.27367556,0.202236562,0.287982651,0.201075342,18.773426,0.7448559,,,NOT_AVAILABLE,,
1.14953E+18,118.4093059,0.057764393,85.28308187,0.079665275,0.537094662,0.084805167,17.275614,1.1741734,,,NOT_AVAILABLE,,
1.14952E+18,121.9438761,10.66243313,85.24731154,4.139696849,,,21.220633,,,,NOT_AVAILABLE,,
1.14951E+18,118.5546768,0.500951949,85.11851482,0.809119106,1.372767596,0.761221978,20.468002,1.7235527,,,NOT_AVAILABLE,,
1.14951E+18,117.3460444,0.205522765,85.13925432,0.309872709,2.369971735,0.289913538,18.281496,2.631689,,,NOT_AVAILABLE,,
1.14953E+18,119.3305114,0.237606918,85.26326805,0.311769827,0.350242181,0.331867333,19.560219,0.8119106,,,NOT_AVAILABLE,,
1.14947E+18,123.9348424,0.119501724,85.15067472,0.143702202,0.256553863,0.138116904,18.460243,0.79486084,,,NOT_AVAILABLE,,
1.14952E+18,122.1029806,0.134903035,85.21719934,0.150438415,0.366309487,0.162273324,18.675123,1.1601391,,,NOT_AVAILABLE,,
1.14953E+18,119.5789335,0.0824642,85.26397149,0.100059527,0.648399601,0.113694842,17.89033,1.5669727,,,NOT_AVAILABLE,,
1.14953E+18,118.3843749,0.215946403,85.22304996,0.308584369,2.058477878,0.287762333,16.16981,0.91670036,,,NOT_AVAILABLE,5190.3335,
1.14954E+18,120.5318861,0.535711947,85.48277473,0.623955268,1.465956149,0.650035272,20.42434,1.6894054,,,NOT_AVAILABLE,,
1.14952E+18,122.4254603,0.943263381,85.22048115,1.264702259,,,17.916304,2.551447,,,NOT_AVAILABLE,,
1.14953E+18,118.4260123,0.038453561,85.36186712,0.052800069,0.400226337,0.05613765,16.484957,0.96511364,,,NOT_AVAILABLE,5359,0.411
1.14946E+18,126.8315351,0.035658877,85.00835009,0.041189044,0.933363564,0.041760806,16.384008,1.2091951,,,NOT_AVAILABLE,4921.525,0.114
1.1495E+18,116.5722099,0.019272089,85.01429626,0.025219786,3.149295719,0.02660404,12.102165,0.87502384,,,NOT_AVAILABLE,5565,0.277
1.14952E+18,123.7104474,0.175022484,85.21695961,0.207252324,0.214734808,0.200792108,19.047827,1.6310787,,,NOT_AVAILABLE,,
1.14954E+18,119.6815976,0.23676621,85.39164318,0.286778808,-0.012363071,0.323097586,19.502665,1.5038834,,,NOT_AVAILABLE,,
1.14953E+18,119.2255862,0.388885904,85.14016226,0.505016437,1.162869935,0.511521408,20.359333,1.560133,,,NOT_AVAILABLE,,
1.1495E+18,117.7527471,0.904580163,85.01758849,1.694709953,,,20.810724,1.1588058,,,NOT_AVAILABLE,,
1.14947E+18,125.6612374,0.506331503,85.06346109,0.602419744,1.643977125,0.441125265,20.182098,1.9149818,,,NOT_AVAILABLE,,
1.14947E+18,126.4395317,0.183916624,85.03770238,0.213053186,0.289128249,0.21814164,19.179068,1.4975567,,,NOT_AVAILABLE,,
1.14953E+18,121.9911563,2.454422024,85.36913469,2.955598845,,,21.150557,,,,NOT_AVAILABLE,,
1.14952E+18,121.6039176,0.644569067,85.30543689,0.693218513,1.259694494,0.739737016,20.670654,1.8084564,,,NOT_AVAILABLE,,
1.14954E+18,119.9218268,0.219523225,85.38468669,0.27003373,0.95938101,0.310246998,19.410753,2.2294083,,,NOT_AVAILABLE,,
1.14951E+18,117.1086827,0.275598121,85.03828781,0.340809888,0.681775166,0.393817,19.723164,1.5923328,,,NOT_AVAILABLE,,
1.14947E+18,126.3595591,0.215081828,85.04001741,0.27714829,1.27979357,0.232918216,19.210337,1.6553154,,,NOT_AVAILABLE,,
1.14947E+18,126.3166938,0.013820065,85.0453611,0.013119921,1.062325688,0.01353256,13.173577,0.9595547,-8.789493663,3.526882595,NOT_AVAILABLE,5361,
1.14954E+18,119.9592989,0.294185558,85.41845636,0.384902977,0.268662661,0.396737562,19.811693,1.494442,,,NOT_AVAILABLE,,
1.14946E+18,126.7594929,0.051380817,85.04899845,0.056342572,1.18195153,0.059135484,16.940983,1.5945168,,,NOT_AVAILABLE,4399.25,0.39
1.14953E+18,119.4662633,0.025432738,85.1857348,0.029819188,7.097128311,0.030986115,13.628072,1.7608566,-59.4383212,3.779894274,NOT_AVAILABLE,4108.0034,0.525
1.14947E+18,126.4697233,0.087406762,85.07813767,0.094987655,0.509263186,0.092913417,17.688503,1.088007,,,NOT_AVAILABLE,,
1.14951E+18,117.3434171,0.312495733,85.12236962,0.396094356,1.784312161,0.4108498,20.06166,2.1755352,,,NOT_AVAILABLE,,
1.14952E+18,123.3680306,0.238540774,85.24211463,0.328183198,1.962424587,0.294600302,19.532122,2.53298,,,NOT_AVAILABLE,,
1.14946E+18,126.6488079,0.08489042,85.0369912,0.099403074,0.469658811,0.099663943,16.333878,1.1687288,,,NOT_AVAILABLE,4905.75,1.0705
1.1495E+18,117.9599321,0.21157378,85.04693502,0.302537715,1.631861077,0.308097113,19.133099,2.2192554,,,NOT_AVAILABLE,,
1.14947E+18,126.1017056,0.083461621,85.00172777,0.098022383,0.219920682,0.0998445,17.97901,0.989069,,,NOT_AVAILABLE,,
1.14947E+18,125.3712999,0.500848369,85.03645417,0.64071933,0.464614782,0.51042224,20.256937,2.1765633,,,NOT_AVAILABLE,,
1.14952E+18,123.5781086,0.148162131,85.23850718,0.180599708,0.844431806,0.181966276,18.72996,2.1485882,,,NOT_AVAILABLE,,
1.14953E+18,118.9778486,6.202581836,85.15635758,10.89346471,,,20.549608,,,,NOT_AVAILABLE,,
1.1495E+18,118.8549129,0.239586549,85.05866184,0.322606488,1.222009575,0.3481854,19.467375,2.2216778,,,NOT_AVAILABLE,,
1.14947E+18,126.1731896,0.017285692,85.02762026,0.017997918,0.427922817,0.019565034,14.710708,0.78973293,,,NOT_AVAILABLE,6099.4976,
1.14953E+18,120.0294412,0.070114601,85.27976803,0.092664109,0.570030773,0.096210127,17.577278,1.1620312,,,NOT_AVAILABLE,,
1.14953E+18,120.6406624,1.461724471,85.23249932,2.695650566,,,20.992517,0.8266468,,,NOT_AVAILABLE,,
1.14946E+18,126.618713,0.097789322,85.03845127,0.108823482,0.425028699,0.114475944,18.119385,0.9554615,,,NOT_AVAILABLE,,
1.14947E+18,126.2144233,0.046405121,85.06606282,0.045284199,5.196380789,0.046711329,16.320452,2.3572807,,,NOT_AVAILABLE,3834.37,0.2903
1.14954E+18,121.7729244,0.49987313,85.44822554,0.55421493,0.520137622,0.600136749,20.462685,1.9864578,,,NOT_AVAILABLE,,
1.1495E+18,118.7434121,0.315583262,85.05684135,0.400001768,0.251808235,0.437365862,19.963514,1.8520794,,,NOT_AVAILABLE,,
1.14954E+18,119.2594478,1.537439303,85.43535947,1.58711171,1.234639554,1.901749622,20.898851,1.7544193,,,NOT_AVAILABLE,,
1.14954E+18,121.5310922,1.081932192,85.32134893,1.099580327,1.483712179,1.169280455,20.859583,1.9995575,,,NOT_AVAILABLE,,
1.14947E+18,124.2599503,0.01317677,85.18739857,0.015147998,1.560338554,0.014380711,13.401032,0.78958035,,,NOT_AVAILABLE,6044.7476,0.0693
1.14947E+18,125.4268699,0.313684026,85.03055338,0.37875825,0.607272099,0.339288634,19.798252,2.5019722,,,NOT_AVAILABLE,,
1.14952E+18,122.6120628,1.269283173,85.14537179,3.024488461,,,21.030481,,,,NOT_AVAILABLE,,
1.14947E+18,126.2332168,0.03234381,85.0147757,0.033827658,0.263694357,0.03643816,16.057745,1.2041044,,,NOT_AVAILABLE,4903.6064,
1.14947E+18,125.0023129,0.121067058,85.14062412,0.166049527,0.252253071,0.150206979,18.528002,1.161684,,,NOT_AVAILABLE,,
1.14954E+18,119.9995591,3.071887843,85.46069204,4.06481923,,,21.115005,,,,NOT_AVAILABLE,,
1.14952E+18,124.1355822,0.161160199,85.22690166,0.186156919,1.817919201,0.181297016,18.891058,2.4210033,,,NOT_AVAILABLE,,
1.14952E+18,123.8241521,0.24983844,85.2315551,0.296516776,0.803305806,0.286890447,19.504335,1.5783806,,,NOT_AVAILABLE,,
1.14952E+18,123.5277607,0.160642471,85.23720314,0.198183713,0.287242423,0.19639962,19.035042,1.3608646,,,NOT_AVAILABLE,,
1.14951E+18,120.6074768,0.940286884,85.09158943,1.338379046,-0.892496562,1.140510503,20.796072,1.079876,,,NOT_AVAILABLE,,
1.14953E+18,118.8498402,0.097650991,85.28106694,0.134241067,0.415902998,0.139372731,18.21013,1.0998306,,,NOT_AVAILABLE,,
1.14953E+18,120.1042823,0.773575585,85.29859509,1.037107998,1.142184404,1.039453011,20.737553,2.4845943,,,NOT_AVAILABLE,,
1.1495E+18,118.8237126,0.151555378,85.12042147,0.202330992,0.41085605,0.212530068,19.091825,2.006483,,,NOT_AVAILABLE,,
1.14947E+18,126.3191601,0.246841484,85.08936558,0.281495896,1.224519815,0.266294723,19.426414,2.3407955,,,NOT_AVAILABLE,,
1.14952E+18,122.3765427,2.513500163,85.18546231,3.37816463,,,21.096844,,,,NOT_AVAILABLE,,
1.14952E+18,124.074955,0.019225782,85.21587045,0.019827306,1.696384813,0.021072365,14.781103,1.1026049,,,NOT_AVAILABLE,4998.4976,0.129
1.14952E+18,123.9207888,0.053779458,85.15654551,0.061200144,0.512240003,0.062529634,16.920378,1.0463295,,,NOT_AVAILABLE,5149.065,0.217
1.14947E+18,125.4381448,0.740979067,85.09714384,0.899608427,0.65717318,0.843484396,19.679342,2.487051,,,NOT_AVAILABLE,,
1.14954E+18,122.0223359,0.750298591,85.41416873,0.860518321,0.889221081,0.991906411,20.704342,2.2381382,,,NOT_AVAILABLE,,
1.14954E+18,120.1190138,0.292748153,85.48419487,0.342930984,0.15159641,0.387710493,19.805286,0.7194767,,,NOT_AVAILABLE,,
1.14951E+18,118.1025327,0.382662359,85.12637304,0.637047953,1.999009105,0.553792575,20.204967,2.1670685,,,NOT_AVAILABLE,,
1.14954E+18,120.9325532,0.326286511,85.49844415,0.375443747,1.267533095,0.432999992,19.507088,1.4208584,,,NOT_AVAILABLE,,
1.14953E+18,120.5420221,0.054592731,85.26459564,0.066042826,0.31061785,0.069346807,17.21791,0.83421516,,,NOT_AVAILABLE,,
1.14952E+18,121.5049857,0.823590833,85.10111125,1.310856298,1.145705021,1.181619029,20.925295,1.4767246,,,NOT_AVAILABLE,,
1.14953E+18,120.0116852,0.512396428,85.33453351,0.621923329,-0.430468339,0.678056664,20.574438,2.363678,,,NOT_AVAILABLE,,
1.14952E+18,123.2939104,0.191556512,85.24566517,0.251026817,0.056447668,0.234475605,19.301823,0.8432007,,,NOT_AVAILABLE,,
1.14952E+18,124.0662981,0.151450537,85.23388021,0.193394995,0.369973422,0.185158844,18.889956,1.6138325,,,NOT_AVAILABLE,,
1.14954E+18,120.6908558,0.099872739,85.55539679,0.110273332,0.588384563,0.124540608,17.931139,1.533041,,,NOT_AVAILABLE,,
1.14951E+18,118.1070677,0.273070134,85.14852589,0.382351119,0.791396657,0.377325194,19.768267,1.7990131,,,NOT_AVAILABLE,,
1.14952E+18,121.6674071,0.218665102,85.0793139,0.272662566,0.337164481,0.285292504,19.562304,1.5825596,,,NOT_AVAILABLE,,
1.14952E+18,124.1432857,0.024829515,85.18746158,0.023097611,3.191367371,0.023597288,14.718573,1.6973476,,,NOT_AVAILABLE,4235.5,0.959
1.14954E+18,120.1269847,13.80305484,85.53577477,3.570283224,,,21.126059,,,,NOT_AVAILABLE,,
1.14952E+18,123.6985643,0.076920853,85.24026112,0.095899828,0.183827088,0.09487263,17.874529,1.0017471,,,NOT_AVAILABLE,,
1.14952E+18,124.2020989,0.161235304,85.20631475,0.199929329,0.741707946,0.189947348,18.99438,2.1159782,,,NOT_AVAILABLE,,
1.14953E+18,122.4082767,0.089897045,85.42430026,0.107304749,2.184541808,0.11318206,17.904837,2.2924843,,,NOT_AVAILABLE,,
1.14952E+18,124.1005757,0.083411316,85.1858394,0.095657129,1.883779471,0.091794891,17.82207,2.1975574,,,NOT_AVAILABLE,,
1.14952E+18,121.5988386,0.509129021,85.24808639,0.583823512,-0.399545542,0.635371063,18.73651,2.0268307,,,NOT_AVAILABLE,,
1.14952E+18,123.563057,1.817335089,85.14605411,3.261421133,,,21.070004,,,,NOT_AVAILABLE,,
1.14954E+18,121.2955023,0.086003721,85.27354134,0.101827178,0.692663776,0.110665692,18.095057,1.5409012,,,NOT_AVAILABLE,,
1.14947E+18,124.2634674,0.941495729,85.08183046,1.18311411,1.723695342,1.038094488,20.842442,1.8621922,,,NOT_AVAILABLE,,
1.14947E+18,124.5968101,0.443495046,85.00474423,0.583678093,1.359995912,0.468196606,20.296217,1.5775337,,,NOT_AVAILABLE,,
1.14951E+18,121.4612999,0.317515414,85.01279128,0.410462441,0.154964562,0.448026099,19.876348,0.5845814,,,NOT_AVAILABLE,,
1.14952E+18,124.1332555,0.289800254,85.21191453,0.356747109,-0.530867413,0.341720434,19.777954,0.6175709,,,NOT_AVAILABLE,,
1.14952E+18,123.5560621,0.01838393,85.15200716,0.020042415,0.761659216,0.021105708,14.8662405,0.7666302,,,NOT_AVAILABLE,5751.0703,0.144
1.14952E+18,123.8163958,0.340438253,85.22726712,0.457304169,0.719118331,0.403894079,20.070534,0.6111107,,,NOT_AVAILABLE,,
1.14953E+18,118.1985346,0.383775495,85.26906185,0.546299441,0.465880259,0.554388901,20.186716,1.8112106,,,NOT_AVAILABLE,,
1.14952E+18,123.8749012,0.152299568,85.21431231,0.174030137,1.440008184,0.179270028,17.804237,1.6136189,,,NOT_AVAILABLE,,
1.14947E+18,124.0804735,0.685286477,85.11824076,0.989221157,-0.102641615,0.855459254,20.82562,1.4559441,,,NOT_AVAILABLE,,
1.14952E+18,123.5252616,0.275468447,85.09848651,0.351271588,0.113194662,0.345209564,19.863424,0.5814781,,,NOT_AVAILABLE,,
1.14947E+18,124.9376131,3.721509296,85.10209123,6.323468619,,,21.054487,,,,NOT_AVAILABLE,,
1.14954E+18,121.1379449,0.449568403,85.35398536,0.601982935,0.513792885,0.582738152,20.293373,1.8205433,,,NOT_AVAILABLE,,
1.14952E+18,121.9998437,0.201706008,85.20979596,0.232243603,3.459257438,0.243653421,19.151926,2.8682117,,,NOT_AVAILABLE,,
1.14953E+18,120.5746272,0.700817056,85.23243812,0.885567721,0.37036615,0.887672305,20.838095,1.6475639,,,NOT_AVAILABLE,,
1.14954E+18,120.443744,0.497672298,85.39679875,0.549560962,0.256034749,0.614411737,20.413052,1.357439,,,NOT_AVAILABLE,,
1.14953E+18,120.0835477,1.419584321,85.30984054,2.811967571,,,21.044033,,,,NOT_AVAILABLE,,
1.14952E+18,123.7526632,0.027559149,85.15184333,0.030497721,0.394876879,0.031552012,15.825961,0.9854183,,,NOT_AVAILABLE,5334,1.4948
1.1495E+18,117.3634487,0.40019088,85.02561165,0.495631821,0.161173693,0.606110392,20.200167,1.8214321,,,NOT_AVAILABLE,,
1.14953E+18,119.2976737,0.178380315,85.30815421,0.22402509,1.420320385,0.253472667,19.127426,1.9722862,,,NOT_AVAILABLE,,
1.14947E+18,124.9348301,0.036931103,85.15342846,0.04283118,0.48069639,0.041384414,16.27296,0.891201,,,NOT_AVAILABLE,5621.02,0.197
1.14953E+18,119.6304752,0.450858398,85.2881641,0.596612517,0.711563256,0.651091071,20.454916,1.7531815,,,NOT_AVAILABLE,,
1.14952E+18,123.9306022,0.03901669,85.20890373,0.04261607,0.480214303,0.043695662,16.394968,0.96361923,,,NOT_AVAILABLE,5740.4634,0.2563
1.14951E+18,122.9807254,0.454343908,85.04880266,0.582240196,-0.20599417,0.555013853,20.345774,1.699295,,,NOT_AVAILABLE,,
1.14951E+18,116.9520906,0.608261734,85.04287832,0.663459357,1.792042407,0.775263684,20.514008,2.192688,,,NOT_AVAILABLE,,
1.14952E+18,121.5292458,0.044530266,85.25594617,0.047060221,1.416382236,0.051732882,16.787125,1.7249079,,,NOT_AVAILABLE,4267,
1.14952E+18,123.8550267,0.270278074,85.18138417,0.336689065,0.467468268,0.313944151,19.724798,1.2421017,,,NOT_AVAILABLE,,
1.14953E+18,119.1227422,0.06669899,85.29455285,0.08388266,1.571756819,0.095835806,17.52766,1.9602585,,,NOT_AVAILABLE,,
1.14953E+18,119.6637426,0.067299083,85.1797655,0.082295201,2.358564729,0.085945879,17.613161,2.4101887,,,NOT_AVAILABLE,,
1.14953E+18,118.4453065,0.437737141,85.253021,0.62191376,1.517164398,0.598169979,20.326872,2.2179089,,,NOT_AVAILABLE,,
1.14953E+18,118.314897,1.318563077,85.25057455,2.175662294,,,20.872522,1.806881,,,NOT_AVAILABLE,,
1.14952E+18,122.1108912,0.068083728,85.25585838,0.080441537,0.442476114,0.085887784,17.61068,1.3438244,,,NOT_AVAILABLE,,
1.14954E+18,120.8331511,0.150382188,85.2846198,0.177504605,0.44623236,0.199534193,18.85742,1.2826004,,,NOT_AVAILABLE,,
1.14954E+18,120.7259257,1.183976982,85.5431345,1.049062023,-2.493038657,1.450759107,20.912714,0.8757038,,,NOT_AVAILABLE,,
1.14953E+18,119.2273431,0.391757549,85.13056779,0.476033004,0.29495703,0.51058111,20.228922,1.0528984,,,NOT_AVAILABLE,,
1.1495E+18,116.9557791,1.04378291,85.01606241,1.240484983,0.963955963,1.433126079,20.855747,0.9132366,,,NOT_AVAILABLE,,
1.14953E+18,119.7673477,0.1707633,85.28918962,0.208367491,0.876209446,0.228268519,19.03284,1.7833309,,,NOT_AVAILABLE,,
1.14953E+18,120.0297544,0.233716222,85.06987494,0.255134535,0.154988449,0.283735977,19.388779,1.9911327,,,NOT_AVAILABLE,,
1.14954E+18,120.7734072,0.116478941,85.28292462,0.141243117,0.582799339,0.159494323,18.416712,1.3689079,,,NOT_AVAILABLE,,
1.14951E+18,122.3026736,0.585848142,85.14256904,0.812672587,5.096585578,0.789733442,20.700274,2.6468964,,,NOT_AVAILABLE,,
1.14954E+18,119.5289309,0.526150634,85.40006522,0.667412392,2.517619719,0.736813046,20.589073,2.3410587,,,NOT_AVAILABLE,,
1.14951E+18,121.5753264,0.282763708,85.02673602,0.368512178,-0.09001587,0.384549049,19.936785,2.103157,,,NOT_AVAILABLE,,
1.14952E+18,122.0514082,0.082324065,85.29100621,0.096547486,0.236085542,0.103315586,18.01268,0.80192757,,,NOT_AVAILABLE,,
1.14954E+18,120.8671451,0.120288745,85.29318256,0.141490441,0.896828134,0.160560792,18.57792,2.0231895,,,NOT_AVAILABLE,,
1.14953E+18,119.3594043,0.203993703,85.3163684,0.257230297,0.712860909,0.278397504,19.326803,1.8175468,,,NOT_AVAILABLE,,
1.1495E+18,117.7029926,0.493644067,85.01127425,0.701209842,-2.661218744,0.714533786,19.553144,2.03763,,,NOT_AVAILABLE,,
1.14952E+18,121.6747473,0.565277792,85.29304664,0.734051122,0.840887452,0.714529222,20.715519,1.2747593,,,NOT_AVAILABLE,,
1.14953E+18,119.1174759,0.322405123,85.38791462,0.374870828,2.060381622,0.432812043,19.92681,1.8444157,,,NOT_AVAILABLE,,
1.1495E+18,119.5948319,1.944873674,85.02773902,2.929809449,,,21.001894,,,,NOT_AVAILABLE,,
1.14952E+18,124.3277125,0.198246714,85.25275947,0.27376057,0.194704889,0.237341598,19.35297,1.1888351,,,NOT_AVAILABLE,,
1.14954E+18,121.2486864,0.171210242,85.28698741,0.215672129,0.241063277,0.22336788,19.248695,1.1613388,,,NOT_AVAILABLE,,
1.1495E+18,116.8098699,0.975921695,85.04498808,1.011906951,2.802241805,1.066276814,20.8209,2.601656,,,NOT_AVAILABLE,,
1.14953E+18,118.8618742,0.140818964,85.32450767,0.179636416,0.590882662,0.195125996,18.785347,1.1748829,,,NOT_AVAILABLE,,
1.14953E+18,120.1771622,0.760925056,85.26498177,1.588334992,,,20.846807,1.4130058,,,NOT_AVAILABLE,,
1.14947E+18,124.3430965,0.583585807,85.17780455,0.753823127,1.128402074,0.670236291,20.676846,1.9282284,,,NOT_AVAILABLE,,
1.14953E+18,118.7931782,0.060540013,85.32539344,0.073003911,0.999519583,0.080828996,17.307127,1.499218,,,NOT_AVAILABLE,,
1.14953E+18,120.4736113,0.796762528,85.2180101,1.026468627,1.957642855,1.037101171,20.875898,1.5854645,,,NOT_AVAILABLE,,
1.14952E+18,124.340659,0.01357377,85.21008645,0.014374393,1.421977903,0.014869925,13.042189,0.9435339,24.79450324,1.402181738,NOT_AVAILABLE,5424,1.4707
1.14953E+18,118.1282873,0.790714778,85.26896472,1.267944294,1.459578102,1.095022157,20.697464,2.3110542,,,NOT_AVAILABLE,,
1.14952E+18,121.9840483,0.210014713,85.21218236,0.24270055,0.566343381,0.259246264,19.288954,1.764328,,,NOT_AVAILABLE,,
1.14952E+18,123.0128525,0.071496816,85.15543191,0.089887917,1.111634018,0.085360072,15.717996,1.1701298,,,NOT_AVAILABLE,4896.9,
1.14952E+18,121.2084283,0.016967278,85.13902508,0.017881477,1.149610982,0.019969092,11.87865,1.2321157,9.499563151,0.340187878,NOT_AVAILABLE,4977.3,
1.14952E+18,122.6305716,0.095331854,85.29253964,0.121226565,0.077804873,0.118115978,18.223055,0.7470608,,,NOT_AVAILABLE,,
1.14952E+18,123.0364246,0.037232256,85.14953182,0.042617005,1.019606931,0.042551646,16.25752,1.3050108,,,NOT_AVAILABLE,5069.1733,0.503
